"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000181619",65.58694,-0.4457294,0.2307092,-1.931996,0.05335995,0.09065082,"GPR135","64582","G protein-coupled receptor 135"
"ENSG00000131467",2233.905,-0.09993695,0.05173663,-1.931648,0.05340297,0.09071342,"PSME3","10197","proteasome activator subunit 3"
"ENSG00000146707",43.71319,0.5284311,0.2736211,1.931251,0.05345197,0.09078614,"POMZP3","22932","POM121 and ZP3 fusion"
"ENSG00000130749",585.0065,-0.1609677,0.08336013,-1.930991,0.05348416,0.09083032,"ZC3H4","23211","zinc finger CCCH-type containing 4"
"ENSG00000181722",25.91295,0.6986509,0.3618696,1.93067,0.05352381,0.09088716,"ZBTB20","26137","zinc finger and BTB domain containing 20"
"ENSG00000130413",36.64375,0.5659678,0.293229,1.930122,0.05359169,0.0909919,"STK33","65975","serine/threonine kinase 33"
"ENSG00000100325",1194.009,-0.1170231,0.06063726,-1.929887,0.05362087,0.09103092,"ASCC2","84164","activating signal cointegrator 1 complex subunit 2"
"ENSG00000063241",742.7704,0.1405741,0.07286513,1.929237,0.0537014,0.09115711,"ISOC2","79763","isochorismatase domain containing 2"
"ENSG00000198892",360.2812,-0.1870244,0.09696218,-1.928839,0.05375089,0.09123056,"SHISA4","149345","shisa family member 4"
"ENSG00000130717",448.4197,0.1810704,0.09388116,1.928719,0.05376575,0.09124525,"UCK1","83549","uridine-cytidine kinase 1"
"ENSG00000197632",228.725,0.2873811,0.1490927,1.927533,0.0539133,0.09148508,"SERPINB2","5055","serpin family B member 2"
"ENSG00000040933",533.9995,0.1618175,0.08397162,1.92705,0.05397339,0.09157648,"INPP4A","3631","inositol polyphosphate-4-phosphatase type I A"
"ENSG00000160051",16.23293,-0.8972261,0.4657523,-1.926402,0.05405422,0.09170303,"IQCC","55721","IQ motif containing C"
"ENSG00000135535",6007.615,0.07510914,0.03899554,1.926096,0.05409243,0.09175724,"CD164","8763","CD164 molecule"
"ENSG00000168172",1290.769,-0.1397453,0.0725682,-1.92571,0.05414063,0.09182842,"HOOK3","84376","hook microtubule tethering protein 3"
"ENSG00000181016",7.455214,1.309214,0.6799685,1.925404,0.05417877,0.0918825,"LSMEM1","286006","leucine rich single-pass membrane protein 1"
"ENSG00000104879",1.150541,3.588296,1.864568,1.924465,0.05429629,0.09207116,"CKM","1158","creatine kinase, M-type"
"ENSG00000148468",959.6527,0.1378426,0.0717076,1.922287,0.05456962,0.09252398,"FAM171A1","221061","family with sequence similarity 171 member A1"
"ENSG00000162654",1.142706,3.535371,1.839591,1.921825,0.05462782,0.09261197,"GBP4","115361","guanylate binding protein 4"
"ENSG00000064703",353.4631,0.1922507,0.1000538,1.921473,0.05467204,0.09267624,"DDX20","11218","DEAD-box helicase 20"
"ENSG00000168118",604.1807,0.165976,0.08639574,1.921113,0.05471749,0.09274258,"RAB4A","5867","RAB4A, member RAS oncogene family"
"ENSG00000100583",16.33856,0.9218024,0.4798966,1.920835,0.05475246,0.09279114,"SAMD15","161394","sterile alpha motif domain containing 15"
"ENSG00000175591",3.052053,2.303856,1.199462,1.920741,0.05476436,0.09280061,"P2RY2","5029","purinergic receptor P2Y2"
"ENSG00000198865",8.526521,-1.19974,0.6246547,-1.920646,0.05477635,0.09281021,"CCDC152","100129792","coiled-coil domain containing 152"
"ENSG00000197619",103.2427,0.3394333,0.1767575,1.920333,0.0548158,0.09286634,"ZNF615","284370","zinc finger protein 615"
"ENSG00000232112",475.0994,0.1685554,0.08779582,1.919857,0.05487593,0.0929575,"TMA7","51372","translation machinery associated 7 homolog"
"ENSG00000163867",152.0381,0.2788966,0.1452822,1.919689,0.05489714,0.09298271,"ZMYM6","9204","zinc finger MYM-type containing 6"
"ENSG00000089902",707.1535,-0.1509512,0.07863798,-1.919571,0.05491214,0.09299739,"RCOR1","23186","REST corepressor 1"
"ENSG00000163807",386.6193,-0.1877769,0.09782633,-1.919492,0.05492208,0.0930035,"KIAA1143","57456","KIAA1143"
"ENSG00000136770",426.9178,-0.1898033,0.09890475,-1.919052,0.05497781,0.09308714,"DNAJC1","64215","DnaJ heat shock protein family (Hsp40) member C1"
"ENSG00000206344",3.80722,-1.929304,1.005431,-1.918882,0.05499926,0.09311272,"HCG27","253018","HLA complex group 27 (non-protein coding)"
"ENSG00000125637",17.5203,-0.8373189,0.4363871,-1.918753,0.05501566,0.09312976,"PSD4","23550","pleckstrin and Sec7 domain containing 4"
"ENSG00000184208",208.1512,0.2434573,0.126893,1.918603,0.0550346,0.09315108,"C22orf46","79640","chromosome 22 open reading frame 46"
"ENSG00000143971",180.0759,-0.2630011,0.1370998,-1.918319,0.05507052,0.09320115,"ETAA1","54465","ETAA1, ATR kinase activator"
"ENSG00000163093",93.60205,0.3588581,0.1871844,1.917136,0.05522061,0.09344439,"BBS5","129880","Bardet-Biedl syndrome 5"
"ENSG00000101574",161.8715,0.2859015,0.1492254,1.915904,0.05537736,0.09369885,"METTL4","64863","methyltransferase like 4"
"ENSG00000166734",2454.772,0.09189363,0.04799709,1.914567,0.05554781,0.09397643,"CASC4","113201","cancer susceptibility 4"
"ENSG00000115652",1027.002,0.1225459,0.06401848,1.914227,0.05559122,0.09403904,"UXS1","80146","UDP-glucuronate decarboxylase 1"
"ENSG00000131263",1292.275,0.1211293,0.06329166,1.913827,0.05564222,0.09410578,"RLIM","51132","ring finger protein, LIM domain interacting"
"ENSG00000111816",5.154375,-1.612908,0.8427702,-1.913817,0.05564349,0.09410578,"FRK","2444","fyn related Src family tyrosine kinase"
"ENSG00000184307",25.62952,0.7141558,0.373176,1.913724,0.05565547,0.09411521,"ZDHHC23","254887","zinc finger DHHC-type containing 23"
"ENSG00000167515",414.5206,0.1779455,0.09299911,1.913411,0.05569546,0.09417199,"TRAPPC2L","51693","trafficking protein particle complex 2 like"
"ENSG00000152942",304.8966,-0.2112837,0.1104425,-1.913065,0.05573976,0.09423606,"RAD17","5884","RAD17 checkpoint clamp loader component"
"ENSG00000178952",2322.591,0.1005279,0.05256777,1.912348,0.05583159,0.09438044,"TUFM","7284","Tu translation elongation factor, mitochondrial"
"ENSG00000205277",17.76719,0.8082494,0.4227488,1.91189,0.05589029,0.09446879,"MUC12","10071","mucin 12, cell surface associated"
"ENSG00000160323",30.19933,0.6185043,0.3236277,1.91116,0.055984,0.09461632,"ADAMTS13","11093","ADAM metallopeptidase with thrombospondin type 1 motif 13"
"ENSG00000100116",248.3118,0.2260505,0.1183056,1.910734,0.05603875,0.09469794,"GCAT","23464","glycine C-acetyltransferase"
"ENSG00000154263",2.563665,2.628259,1.375595,1.910635,0.05605155,0.09470867,"ABCA10","10349","ATP binding cassette subfamily A member 10"
"ENSG00000160318",3.483152,2.040611,1.068097,1.910511,0.05606749,0.09472471,"CLDND2","125875","claudin domain containing 2"
"ENSG00000132405",433.6866,0.1865468,0.09765893,1.910187,0.05610912,0.09478337,"TBC1D14","57533","TBC1 domain family member 14"
"ENSG00000111540",2627.594,0.09149462,0.04789941,1.910141,0.05611511,0.09478337,"RAB5B","5869","RAB5B, member RAS oncogene family"
"ENSG00000157911",207.7947,-0.2465346,0.1291384,-1.909072,0.0562528,0.09500501,"PEX10","5192","peroxisomal biogenesis factor 10"
"ENSG00000116266",637.4004,0.1565347,0.08201334,1.90865,0.0563073,0.09508613,"STXBP3","6814","syntaxin binding protein 3"
"ENSG00000186026",28.84546,0.6348316,0.3326483,1.908417,0.05633734,0.09512593,"ZNF284","342909","zinc finger protein 284"
"ENSG00000180138",1.044751,-3.601692,1.887621,-1.908059,0.05638364,0.09519316,"CSNK1A1L","122011","casein kinase 1 alpha 1 like"
"ENSG00000133134",1.863746,3.10156,1.626159,1.907292,0.05648283,0.09534966,"BEX2","84707","brain expressed X-linked 2"
"ENSG00000197943",4.479947,1.744225,0.914609,1.907072,0.05651124,0.09538667,"PLCG2","5336","phospholipase C gamma 2"
"ENSG00000139219",1.778321,3.086095,1.619044,1.906122,0.05663435,0.09558348,"COL2A1","1280","collagen type II alpha 1 chain"
"ENSG00000106003",31.97884,-0.5914527,0.3103428,-1.905804,0.05667562,0.09564214,"LFNG","3955","LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase"
"ENSG00000178301",33.87495,-0.5806148,0.3046902,-1.905591,0.05670333,0.09567791,"AQP11","282679","aquaporin 11"
"ENSG00000198815",703.9008,0.1417864,0.07443226,1.904905,0.05679243,0.09581726,"FOXJ3","22887","forkhead box J3"
"ENSG00000167264",161.4544,-0.2774749,0.1456764,-1.904734,0.0568146,0.09584365,"DUS2","54920","dihydrouridine synthase 2"
"ENSG00000197362",68.65946,0.4291041,0.2254299,1.903492,0.05697632,0.09610543,"ZNF786","136051","zinc finger protein 786"
"ENSG00000078070",287.9978,0.2104614,0.1105766,1.903308,0.05700035,0.09613492,"MCCC1","56922","methylcrotonoyl-CoA carboxylase 1"
"ENSG00000145819",50.06657,0.5054301,0.2656747,1.90244,0.05711372,0.09630402,"ARHGAP26","23092","Rho GTPase activating protein 26"
"ENSG00000100888",1603.259,-0.1102829,0.05796922,-1.902439,0.05711373,0.09630402,"CHD8","57680","chromodomain helicase DNA binding protein 8"
"ENSG00000128915",386.184,-0.1824082,0.09590209,-1.902025,0.05716784,0.0963842,"ICE2","79664","interactor of little elongation complex ELL subunit 2"
"ENSG00000125650",59.7054,0.4597002,0.2417054,1.901903,0.05718385,0.09640013,"PSPN","5623","persephin"
"ENSG00000107021",787.0793,-0.133095,0.06998379,-1.901798,0.05719754,0.09641215,"TBC1D13","54662","TBC1 domain family member 13"
"ENSG00000141002",1836.635,0.1004487,0.05282347,1.901591,0.05722459,0.09644667,"TCF25","22980","transcription factor 25"
"ENSG00000178741",998.0787,0.1235991,0.06502082,1.900916,0.05731297,0.09658454,"COX5A","9377","cytochrome c oxidase subunit 5A"
"ENSG00000087470",1450.967,0.1056705,0.05559855,1.900599,0.0573546,0.09664361,"DNM1L","10059","dynamin 1 like"
"ENSG00000160336",162.9522,-0.2680729,0.1410885,-1.900034,0.05742866,0.09675732,"ZNF761","388561","zinc finger protein 761"
"ENSG00000104518",151.1822,-0.3028315,0.1594627,-1.899074,0.05755468,0.09695852,"GSDMD","79792","gasdermin D"
"ENSG00000146678",1.802884,3.061797,1.612582,1.898692,0.057605,0.09703215,"IGFBP1","3484","insulin like growth factor binding protein 1"
"ENSG00000120162",3.25593,2.247903,1.184262,1.898146,0.05767682,0.097142,"MOB3B","79817","MOB kinase activator 3B"
"ENSG00000173269",5.435209,-1.533888,0.808175,-1.897966,0.05770061,0.09717093,"MMRN2","79812","multimerin 2"
"ENSG00000184270",1.736703,3.058708,1.612109,1.897333,0.05778394,0.0973001,"HIST2H2AB","317772","histone cluster 2 H2A family member b"
"ENSG00000153294",2.494211,2.623243,1.383678,1.895848,0.05798011,0.09761923,"ADGRF4","221393","adhesion G protein-coupled receptor F4"
"ENSG00000095485",201.522,-0.2426087,0.1280239,-1.895027,0.05808884,0.09779109,"CWF19L1","55280","CWF19 like 1, cell cycle control (S. pombe)"
"ENSG00000084112",3464.567,0.08997866,0.04748463,1.894901,0.05810556,0.09780442,"SSH1","54434","slingshot protein phosphatase 1"
"ENSG00000172292",193.4449,-0.2640243,0.1393366,-1.894867,0.05811007,0.09780442,"CERS6","253782","ceramide synthase 6"
"ENSG00000163251",10.65369,1.094207,0.5775228,1.894657,0.05813787,0.09784,"FZD5","7855","frizzled class receptor 5"
"ENSG00000185621",176.3266,0.2637137,0.1392197,1.894227,0.05819493,0.09792481,"LMLN","89782","leishmanolysin like peptidase"
"ENSG00000163029",468.1826,0.1709681,0.09028878,1.89357,0.0582821,0.09806026,"SMC6","79677","structural maintenance of chromosomes 6"
"ENSG00000241043",15.63766,-0.8683206,0.4587187,-1.892926,0.0583677,0.09819303,NA,NA,NA
"ENSG00000177054",175.4123,0.2588859,0.1367708,1.892845,0.05837855,0.09820003,"ZDHHC13","54503","zinc finger DHHC-type containing 13"
"ENSG00000144199",12.55111,-0.9965759,0.5270808,-1.890746,0.05865826,0.09865924,"FAHD2B","151313","fumarylacetoacetate hydrolase domain containing 2B"
"ENSG00000099956",1224.515,0.1206417,0.06381899,1.890373,0.05870815,0.09873186,"SMARCB1","6598","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1"
"ENSG00000113272",149.4628,-0.2821235,0.1492734,-1.889978,0.05876088,0.09880922,"THG1L","54974","tRNA-histidine guanylyltransferase 1 like"
"ENSG00000092108",968.8364,-0.128697,0.06812604,-1.889102,0.05887816,0.0989951,"SCFD1","23256","sec1 family domain containing 1"
"ENSG00000142453",1380.48,-0.1098285,0.05814396,-1.888906,0.05890442,0.09902792,"CARM1","10498","coactivator associated arginine methyltransferase 1"
"ENSG00000183161",157.1998,0.2788007,0.147676,1.887922,0.05903646,0.09923853,"FANCF","2188","Fanconi anemia complementation group F"
"ENSG00000203791",99.48319,-0.3449283,0.1827652,-1.887275,0.0591233,0.09937314,"EEF1AKMT2","399818","EEF1A lysine methyltransferase 2"
"ENSG00000197885",180.8521,-0.260049,0.1378015,-1.887127,0.0591432,0.09939522,"NKIRAS1","28512","NFKB inhibitor interacting Ras like 1"
"ENSG00000007341",138.0605,0.2880028,0.1526303,1.88693,0.05916969,0.09942836,"ST7L","54879","suppression of tumorigenicity 7 like"
"ENSG00000078401",187.0565,-0.5024402,0.2663673,-1.886269,0.05925878,0.09956667,"EDN1","1906","endothelin 1"
"ENSG00000196177",266.6748,-0.2254847,0.1195533,-1.886059,0.05928694,0.09960261,"ACADSB","36","acyl-CoA dehydrogenase short/branched chain"
"ENSG00000100416",368.6139,-0.1819517,0.09648139,-1.885873,0.05931206,0.09963341,"TRMU","55687","tRNA 5-methylaminomethyl-2-thiouridylate methyltransferase"
"ENSG00000169020",309.0578,-0.1982086,0.1051202,-1.885542,0.0593567,0.099697,"ATP5ME","521","ATP synthase membrane subunit e"
"ENSG00000109794",10.06335,-1.074733,0.5700561,-1.885312,0.05938776,0.09973775,"FAM149A","25854","family with sequence similarity 149 member A"
"ENSG00000067365",409.9259,0.1788184,0.09486621,1.884954,0.05943605,0.09980745,"METTL22","79091","methyltransferase like 22"
"ENSG00000198805",279.6336,0.2227042,0.1181554,1.884842,0.05945116,0.0998214,"PNP","4860","purine nucleoside phosphorylase"
"ENSG00000084733",2364.381,-0.0910193,0.04830176,-1.884389,0.05951241,0.09991283,"RAB10","10890","RAB10, member RAS oncogene family"
"ENSG00000132254",982.7074,-0.1320131,0.07008956,-1.883491,0.05963384,0.1001053,"ARFIP2","23647","ADP ribosylation factor interacting protein 2"
"ENSG00000197557",92.74279,0.3672018,0.1950235,1.882859,0.05971952,0.1002376,"TTC30A","92104","tetratricopeptide repeat domain 30A"
"ENSG00000160062",109.2975,0.3573879,0.1898716,1.882261,0.05980061,0.1003623,"ZBTB8A","653121","zinc finger and BTB domain containing 8A"
"ENSG00000160695",540.3837,0.1585998,0.08427498,1.881932,0.05984524,0.1004257,"VPS11","55823","VPS11, CORVET/HOPS core subunit"
"ENSG00000189308",259.968,-0.2344729,0.1246333,-1.881302,0.05993086,0.1005579,"LIN54","132660","lin-54 DREAM MuvB core complex component"
"ENSG00000166669",18.04041,0.7877956,0.4187952,1.8811,0.05995835,0.1005925,"ATF7IP2","80063","activating transcription factor 7 interacting protein 2"
"ENSG00000136280",971.9815,0.1338502,0.07116631,1.880808,0.05999801,0.1006476,"CCM2","83605","CCM2 scaffold protein"
"ENSG00000145191",579.0298,-0.1550349,0.08245624,-1.880209,0.06007961,0.100773,"EIF2B5","8893","eukaryotic translation initiation factor 2B subunit epsilon"
"ENSG00000183778",1.603619,-3.154931,1.678196,-1.879954,0.06011435,0.1008197,"B3GALT5","10317","beta-1,3-galactosyltransferase 5"
"ENSG00000166165",445.7657,-0.1704438,0.09066829,-1.879861,0.06012697,0.1008275,"CKB","1152","creatine kinase B"
"ENSG00000102119",964.8732,-0.1252737,0.06664137,-1.879819,0.06013271,0.1008275,"EMD","2010","emerin"
"ENSG00000090989",648.9076,-0.1438586,0.07654692,-1.879353,0.06019637,0.1009227,"EXOC1","55763","exocyst complex component 1"
"ENSG00000175048",131.9583,0.2979926,0.1585932,1.878974,0.06024798,0.1009977,"ZDHHC14","79683","zinc finger DHHC-type containing 14"
"ENSG00000169083",139.6053,-0.287123,0.1528289,-1.878723,0.06028236,0.1010438,"AR","367","androgen receptor"
"ENSG00000149743",241.7816,0.2256895,0.1202337,1.877091,0.0605056,0.1014064,"TRPT1","83707","tRNA phosphotransferase 1"
"ENSG00000057663",464.5604,-0.1649872,0.08790927,-1.87679,0.06054687,0.101464,"ATG5","9474","autophagy related 5"
"ENSG00000134940",2.342319,-2.764949,1.473326,-1.876671,0.06056322,0.1014798,"ACRV1","56","acrosomal vesicle protein 1"
"ENSG00000180596",94.90502,0.3449952,0.1840406,1.87456,0.06085322,0.1019541,"HIST1H2BC","8347","histone cluster 1 H2B family member c"
"ENSG00000152684",1381.093,0.109423,0.05837533,1.874474,0.06086517,0.1019625,"PELO","53918","pelota mRNA surveillance and ribosome rescue factor"
"ENSG00000164106",1.618893,-3.101193,1.654667,-1.87421,0.06090151,0.1020118,"SCRG1","11341","stimulator of chondrogenesis 1"
"ENSG00000166592",42.27011,0.5326353,0.2843324,1.873284,0.06102917,0.1022139,"RRAD","6236","RRAD, Ras related glycolysis inhibitor and calcium channel regulator"
"ENSG00000126882",23.93475,0.6974858,0.372361,1.873144,0.0610485,0.1022344,"FAM78A","286336","family with sequence similarity 78 member A"
"ENSG00000165113",11.46688,-0.9906736,0.5288966,-1.873095,0.06105528,0.1022344,"GKAP1","80318","G kinase anchoring protein 1"
"ENSG00000130332",452.6555,-0.1648742,0.08803735,-1.872775,0.0610994,0.1022966,"LSM7","51690","LSM7 homolog, U6 small nuclear RNA and mRNA degradation associated"
"ENSG00000086730",15.4255,0.8880583,0.4743051,1.872336,0.06116019,0.1023867,"LAT2","7462","linker for activation of T cells family member 2"
"ENSG00000178814",36.74233,-0.5484569,0.2929892,-1.871936,0.06121549,0.1024676,"OPLAH","26873","5-oxoprolinase, ATP-hydrolysing"
"ENSG00000173436",188.5589,-0.2442057,0.1304824,-1.87156,0.06126747,0.1025357,"MINOS1","440574","mitochondrial inner membrane organizing system 1"
"ENSG00000090612",285.7478,0.2079838,0.1111297,1.871541,0.06127011,0.1025357,"ZNF268","10795","zinc finger protein 268"
"ENSG00000160193",240.7726,-0.225662,0.1205882,-1.871343,0.0612975,0.1025698,"WDR4","10785","WD repeat domain 4"
"ENSG00000079435",33.34569,-0.5798782,0.3099412,-1.87093,0.06135479,0.102654,"LIPE","3991","lipase E, hormone sensitive type"
"ENSG00000171953",129.4041,-0.3001618,0.1604626,-1.870603,0.06140012,0.1027181,"ATPAF2","91647","ATP synthase mitochondrial F1 complex assembly factor 2"
"ENSG00000198690",270.4987,-0.2172459,0.1161457,-1.87046,0.0614199,0.1027395,"FAN1","22909","FANCD2 and FANCI associated nuclease 1"
"ENSG00000161395",136.1278,-0.2865812,0.1532788,-1.869673,0.06152927,0.1029107,"PGAP3","93210","post-GPI attachment to proteins 3"
"ENSG00000213199",6.663632,1.34464,0.7193183,1.869325,0.06157758,0.1029798,"ASIC3","9311","acid sensing ion channel subunit 3"
"ENSG00000174327",47.38608,0.4962867,0.265519,1.869119,0.06160624,0.103016,"SLC16A13","201232","solute carrier family 16 member 13"
"ENSG00000113966",101.2806,0.3555351,0.1902286,1.868989,0.06162441,0.1030319,"ARL6","84100","ADP ribosylation factor like GTPase 6"
"ENSG00000178386",9.34519,1.16493,0.6233074,1.86895,0.06162974,0.1030319,"ZNF223","7766","zinc finger protein 223"
"ENSG00000188219",9.723364,-1.105151,0.5916127,-1.868032,0.06175767,0.103234,"POTEE","445582","POTE ankyrin domain family member E"
"ENSG00000075407",450.0684,0.1693785,0.09067713,1.867929,0.06177192,0.103246,"ZNF37A","7587","zinc finger protein 37A"
"ENSG00000118257",1457.406,-0.133618,0.07154307,-1.867658,0.06180979,0.1032909,"NRP2","8828","neuropilin 2"
"ENSG00000160886",24.45218,-0.6670846,0.3571813,-1.867636,0.06181284,0.1032909,"LY6K","54742","lymphocyte antigen 6 family member K"
"ENSG00000002919",431.2297,0.1755028,0.09401801,1.866693,0.06194445,0.1034991,"SNX11","29916","sorting nexin 11"
"ENSG00000089289",655.4078,0.1474917,0.07902971,1.866281,0.06200201,0.1035835,"IGBP1","3476","immunoglobulin binding protein 1"
"ENSG00000101986",474.7452,0.1682066,0.09014541,1.865948,0.06204867,0.1036345,"ABCD1","215","ATP binding cassette subfamily D member 1"
"ENSG00000140398",22.10214,0.7213271,0.3865773,1.865933,0.06205079,0.1036345,"NEIL1","79661","nei like DNA glycosylase 1"
